lat,lon
-22.771819,-43.3600299
-22.8941094,-43.3105155
-22.7267591,-43.5915247
-22.777851,-43.290375
-22.7791505,-43.2888837
-22.7791505,-43.2888837
-22.7915856,-43.3037838
-22.7715352,-43.2959286
-22.7715352,-43.2959286
-22.7941209,-43.406079
-22.7869129,-43.3958131
-22.7737856,-43.2986749
-22.774756,-43.2943793
-22.774756,-43.2943793
-22.7915673,-43.4084696
-22.7677876,-43.2985443
-22.7677876,-43.2985443
-22.7679659,-43.2987047
-22.7679659,-43.2987047
-22.7927575,-43.4084696
-22.7756011,-43.2952707
-22.785023,-43.3847595
-22.785023,-43.3847595
-22.7909875,-43.4048536
-22.7718284,-43.293106
-22.7731482,-43.2916114
-22.7775356,-43.2906522
-22.7707985,-43.2954413
-22.771644,-43.2945351
-22.9069015,-43.1759789
-22.8951763,-43.1952987
-22.918399,-43.1854845
-22.9167467,-43.2358309
-22.9167467,-43.2358309
-22.9215241,-43.2399079
-22.8174401,-43.2039317
-22.6923956,-43.4572565
-22.9053683,-43.6992741
-22.7634731,-43.3289558
-22.7848554,-43.3919799
-22.908535,-43.6133561
-22.7261877,-43.5740014
-22.9230537,-43.3705539
-22.8268034,-43.2988102
-22.9191644,-43.5546866
-22.9191644,-43.5546866
-22.7254117,-43.3902869
-22.7035983,-43.4617946
-22.7035983,-43.4617946
-22.8124727,-43.212862
-22.7344641,-43.4111869
-22.7430596,-43.4765422
-22.8406719,-43.2873507
-22.8406719,-43.2873507
-22.7934484,-43.3895686
-22.7334336,-43.5193686
-22.7335563,-43.5248255
-22.7335563,-43.5248255
-22.9165042,-43.356713
-22.8620921,-43.355569
-22.9005527,-43.5331896
-22.8812486,-43.514465
-22.8812486,-43.514465
-22.7652138,-43.5312991
-22.8115101,-43.4295133
-22.8825618,-43.3018845
-22.8593693,-43.3641451
-22.8828291,-43.4698928
-22.8891756,-43.4437898
-22.779459,-43.3369134
-22.8961453,-43.30876
-22.8740428,-43.2843546
-22.8834946,-43.3015479
-22.871317,-43.3075664
-22.871317,-43.3075664
-22.8538149,-43.3763268
-22.8767989,-43.2843649
-22.8767989,-43.2843649
-22.77661,-43.2904022
