lat,lon
-22.8611845,-43.4523296
-22.9147319,-43.6354827
-22.9250374,-43.707061
-22.716548,-43.5668694
-22.9963172,-43.3915937
-22.8274626,-43.297777
-22.7210752,-43.465684
-22.7804497,-43.341122
-22.9028568,-43.2195814
-22.6904492,-43.4396276
-22.8203617,-43.1797684
-22.7496308,-43.3012273
-22.8866819,-43.4337428
-22.8682499,-43.4526756
-22.8484598,-43.3355316
-22.8607149,-43.2862617
-22.7192297,-43.3256236
-22.889247,-43.5558884
-22.9039321,-43.5644194
-22.8462383,-43.3549268
-22.8845903,-43.3044549
-22.808114,-43.4182356
-22.8025759,-43.3775702
-22.7702829,-43.2947197
-22.7245018,-43.4314628
-22.6985581,-43.5541248
-22.8056966,-43.3071923
-22.7570652,-43.4404841
-22.8184438,-43.3517927
-22.7726513,-43.2990829
-22.8774335,-43.2166369
-22.8917285,-43.3173976
-22.7732924,-43.5287676
-22.97098,-43.6443889
-22.96638,-43.4134826
-22.7796765,-43.2984456
-22.7796765,-43.2984456
-22.8732972,-43.2849731
-22.9025071,-43.5733088
-22.8880865,-43.4636061
-22.525862,-44.1319853
-22.8706897,-43.3448768
-22.8643248,-43.4736
-22.7496308,-43.3012273
-22.7815406,-43.3976216
-22.5113989,-44.1897579
-22.9739509,-43.4900382
-22.8174548,-43.4199178
-22.9171898,-43.6405292
-22.9131271,-43.2683369
-22.5054434,-44.1975293
-22.7215268,-43.4096748
-22.8833468,-43.4457094
-22.7405485,-43.4120208
-22.7976281,-43.3987423
-22.9755333,-43.6429294
-22.7787226,-43.402443
-22.5176819,-44.104589
-22.5112835,-44.1899657
-22.9478536,-43.5925209
-22.7685023,-43.429504
-22.9200115,-43.5465625
-22.6940516,-43.5248258
-22.7331515,-43.3946078
-22.9994951,-43.2657084
-22.9626718,-43.1679037
-22.8769338,-43.4561486
-22.8057834,-43.4212927
-22.7197126,-43.4302776
-22.9812512,-43.6843064
-22.8010438,-43.4102732
-22.7750539,-43.4291172
-22.4960012,-44.1037003
-22.7377978,-43.4127804
-22.7030258,-43.4280944
-22.7566341,-43.2811578
-22.7282044,-43.3674755
-22.7857417,-43.2262837
-22.8225058,-43.3167896
-22.5114275,-44.1897112
-22.8750016,-43.4623017
-22.9816698,-43.4951688
-22.8907409,-43.2852934
-22.7778029,-43.2904242
-22.7364796,-43.470193
-22.7168548,-43.5414665
-22.8535293,-43.3662694
-22.7908098,-43.3984337
-22.8658145,-43.7758269
-22.8768313,-43.3639538
-22.8362458,-43.2702648
-22.6491495,-43.6510742
-22.9206394,-43.3711446
-22.927695,-43.6045222
-22.513025,-44.1374469
-22.8879032,-43.3962804
-22.7869454,-43.3275586
-22.9259399,-43.5412539
-22.9217474,-43.6461538
-22.5000048,-44.109728
-22.8143365,-43.4136584
-22.9657562,-43.6171332
-22.9145394,-43.2634476
-22.9390636,-43.3256521
-22.7265114,-43.3807401
-22.7496308,-43.3012273
-22.9563054,-43.3433455
-22.9175719,-43.6338031
-22.7496308,-43.3012273
-22.7026648,-43.4391924
-22.9326612,-43.2364706
-22.7505025,-43.3108395
-22.7955549,-43.1830655
-22.8063428,-43.4033702
-22.4874975,-44.1186048
-22.7955424,-43.3843596
-22.9170465,-43.6009287
-22.6744657,-43.448695
-22.7223157,-43.4374985
-22.7594653,-43.4751032
-22.7245433,-43.4314463
-22.5718378,-44.158537
-22.6892769,-43.5913232
-22.4993502,-44.044904
-22.8151671,-43.4287794
-22.6825568,-43.4482252
-22.6944206,-43.5199246
-22.881157,-43.4138671
-22.881157,-43.4138671
-22.795812,-43.4126837
-22.850208,-43.2643831
-22.5297294,-44.0758877
-22.9444115,-43.6948198
-22.8168918,-43.4157002
-22.8633459,-43.4590738
-22.7918913,-43.4309205
-22.9856364,-43.5053654
-22.8231817,-43.3213773
-22.9180625,-43.2316335
-22.8201264,-43.3042024
-22.6022378,-43.733915
-22.9156567,-43.5312487
-22.7733717,-43.4222997
-22.8199445,-43.3972324
-22.9772683,-43.6465278
-22.9772683,-43.6465278
-22.7600518,-43.4350743
-22.8645261,-43.7872575
-22.6991484,-43.5802687
-22.7447697,-43.3376722
-22.6994812,-43.4732686
-22.7336409,-43.3722968
-22.8724173,-43.522231
-22.9727014,-43.6465279
-22.7910443,-43.3938252
-22.7281598,-43.4596184
-23.0027147,-43.329466
-22.8681585,-43.2515461
-22.7359143,-43.4492772
-22.5193349,-44.0930353
-22.7593328,-43.3035166
-23.0226622,-43.4763435
-22.4925239,-44.0413273
-22.7414389,-43.4723045
-22.8564465,-43.3459333
-22.353393,-43.8757822
-22.758467,-43.3554116
-22.9477802,-43.5799146
-22.9080836,-43.6818404
-22.7261987,-43.3711068
-22.7556669,-43.5105834
-22.6998244,-43.4201678
-22.8932607,-43.4398649
-22.8643248,-43.4736
-22.7980197,-43.396416
-22.8203284,-43.3787039
-22.9091289,-43.547945
-22.8846858,-43.4070418
-22.8738564,-43.2798159
-22.5076322,-44.076398
-22.7983069,-43.2939796
-22.8463499,-43.3523688
-22.8838528,-43.425942
-22.793836,-43.3252407
-22.8506833,-43.2562161
-22.7503557,-43.2992787
-22.7771947,-43.2881738
-22.9536908,-43.2636342
-22.7770627,-43.3090582
-22.7776751,-43.2905073
-22.7183296,-43.4418333
-22.8193024,-43.1886389
-22.8175166,-43.3433459
-22.8843116,-43.4975749
-22.5284802,-44.1298876
-22.7126942,-43.5231202
-22.8948644,-43.5667017
-22.8069257,-43.1946911
-22.9947457,-43.4072642
-22.9627847,-43.3351518
-23.0027325,-43.6327926
-22.8839729,-43.4316537
-22.8643248,-43.4736
-22.5509365,-44.1353654
-22.5709518,-44.163127
-22.8193024,-43.1886389
-22.1120039,-43.1923283
-22.7562495,-43.3035361
-22.1646216,-43.2882607
-22.9149622,-43.414576
-22.734063,-43.4572544
-22.9592353,-43.590704
-22.7791208,-43.3783304
-22.7587332,-43.4952037
-22.7316553,-43.4500544
-22.7822862,-43.3795364
-22.7725154,-43.3538152
-22.708926,-43.3143748
-22.7395699,-43.3352704
-22.7525755,-43.293847
-22.9857303,-43.4488234
-22.8900513,-43.6175806
-22.7634578,-43.3486807
-22.7349957,-43.436784
-22.9131132,-43.2942496
-22.8017457,-43.4384326
-22.9770487,-43.638259
-22.9126716,-43.4078658
-22.5723128,-43.7028264
-22.7569198,-43.4651742
-22.681835,-43.614643
-22.9146093,-43.6280204
-22.8695731,-43.7867128
-22.7405363,-43.487736
-22.96638,-43.4134826
-22.757845,-43.3149012
-22.7173191,-43.5558884
-22.8479706,-43.252769
-22.7044372,-43.4801055
-22.8868572,-43.2938432
-22.729666,-43.4577648
-22.5723128,-43.7028264
-22.9621723,-43.6940653
-22.7404827,-43.3692759
-22.7572693,-43.4143644
-22.8536137,-43.3004014
-22.7376923,-43.4464191
-22.885253,-43.4612621
-22.7205035,-43.4609373
-22.9083699,-43.3862622
-22.7426025,-44.1006598
-22.8861976,-43.4363271
-22.7231564,-43.3783304
-22.1940046,-43.2569191
-22.7477134,-43.4403053
-22.747717,-43.4991277
-22.8946843,-43.5847637
-22.7774566,-43.4396391
-22.5723128,-43.7028264
-22.8878893,-43.4394435
-22.9734167,-43.1912757
-22.7664477,-43.5220686
-22.8639136,-43.430785
-22.8052971,-43.4028294
-22.9746612,-43.3268485
-22.7600304,-43.4313632
-22.9325943,-43.6806014
-22.8892445,-43.5213832
-22.9717773,-43.3843596
-22.9149606,-43.6863531
-22.7046546,-43.5546866
-22.7389343,-43.4082886
-22.7348876,-43.4086791
-22.784518,-43.4274163
-22.8166419,-43.4256339
-22.5709518,-44.163127
-22.7915456,-43.1747162
-22.8162349,-43.354809
-22.5343102,-44.0762946
-22.7718721,-43.3479719
-22.8776049,-43.3455776
-23.0114083,-43.4504897
-22.8975762,-43.5714806
-22.8820064,-43.3524828
-22.6873485,-43.4680915
-22.8668916,-43.4399263
-22.7695924,-43.3556107
-22.2381057,-43.7051587
-22.4992008,-44.1108834
-22.7890147,-43.4283514
-22.8353594,-43.3780773
-22.7753876,-43.3748422
-22.7839765,-43.4183523
-22.9162653,-43.684055
-22.7362605,-43.4187606
-22.8777303,-43.296224
-22.353393,-43.8757822
-22.7326061,-43.430948
-22.8152819,-43.3564202
-22.714209,-43.3542056
-22.7298642,-43.3786226
-22.7600618,-43.4824524
-22.8698446,-43.5546378
-22.7551177,-43.4723045
-22.7356399,-43.4698426
-22.723035,-43.3680788
-22.7843942,-43.3644599
-22.7221077,-43.4108799
-22.8711364,-43.4626924
-22.8686302,-43.3551178
-22.7345055,-43.4601491
-22.5013655,-44.0473188
-21.8847733,-42.5704841
-22.6930531,-43.4231479
-22.8325476,-43.3157201
-22.822114,-43.3855651
-22.8815258,-43.5479409
-22.7861076,-43.3914668
-22.8045337,-43.3016729
-22.8547429,-43.5955262
-22.9171418,-43.6908863
-22.7169286,-43.5552876
-22.8409258,-43.3552645
-22.7497766,-43.4682394
-22.9691696,-43.593024
-22.7965577,-43.4015761
-22.7432638,-43.4076944
-22.886144,-43.2962845
-22.8272699,-43.2992024
-22.7653345,-43.4445108
-22.9944085,-43.6454234
-22.7429771,-43.4764287
-22.7829853,-43.3662694
-22.7829853,-43.3662694
-22.7872399,-43.4237319
-22.8773779,-43.5168199
-22.8240012,-43.4205202
-22.5337417,-44.1672804
-22.9473062,-43.3704912
-22.7464983,-43.4785093
-22.7126111,-43.356616
-22.8772754,-43.4378797
-22.8772754,-43.4378797
-22.8772754,-43.4378797
-22.734063,-43.4572544
-22.7179729,-43.431965
-22.7527351,-43.4167937
-22.8691883,-43.3717518
-22.8124744,-43.4357273
-22.7752953,-43.427951
-22.7520451,-43.4662012
-22.7704929,-43.4338548
-22.9141623,-43.369888
-22.8360231,-43.3753981
-22.6858528,-43.4572564
-22.757584,-43.3662693
-22.7249437,-43.5667018
-22.7490596,-43.4524026
-22.7281718,-43.4594404
-22.958098,-43.580346
-22.7370362,-43.4586815
-22.8273557,-43.3899312
-22.7523977,-43.3602772
-22.6736113,-43.4474929
-22.7989509,-43.3342941
-22.7804562,-43.3355006
-22.117685,-43.2110284
-22.7631126,-43.3439492
-22.9325943,-43.6806014
-22.8558383,-43.3463264
-22.7515414,-43.4506063
-23.0003999,-43.3322555
-23.0003999,-43.3322555
-22.7373107,-43.4733625
-22.8976901,-43.5506946
-22.5166284,-44.0841459
-22.7224327,-43.4714367
-22.5114529,-44.1896624
-22.353393,-43.8757822
-22.7196887,-43.5582779
-22.7126111,-43.356616
-22.9883609,-43.2276263
-22.9883609,-43.2276263
-22.9883609,-43.2276263
-22.8693279,-43.2759904
-22.8916082,-43.57451
-22.8894822,-43.440809
-22.8278045,-43.2945937
-22.8838528,-43.425942
-22.8729179,-43.2380193
-22.8639351,-43.7633273
-22.8163468,-43.4319543
-22.9015247,-43.2259727
-22.735637,-43.4561488
-22.7190465,-43.448464
-22.7566341,-43.2805538
-22.7413914,-43.7052531
-22.8655011,-43.3399485
-22.9493649,-43.6812758
-22.8871654,-43.5656899
-22.7518853,-43.472959
-22.7518853,-43.472959
-22.7371688,-43.4366164
-22.5837454,-44.1767723
-22.8871654,-43.5656899
-22.9844892,-43.6275578
-22.9975059,-43.6105319
-22.905464,-43.5681179
-22.5881386,-43.722612
-22.7268842,-43.4343746
-22.8974415,-43.2069618
-22.7907699,-43.3900198
-22.8913427,-43.4768269
-22.7592459,-43.4630574
-22.94331,-43.5901228
-22.8531779,-43.2433306
-22.827622,-43.4132039
-22.9257212,-43.70107
-22.7382968,-43.4303319
-22.8888848,-43.2412685
-22.8775927,-43.3454957
-22.8366934,-43.3859716
-22.7322125,-43.4384545
-22.6504476,-43.6571478
-22.9244886,-43.6237335
-22.8256635,-43.2865017
-22.8809368,-43.3112177
-22.7239781,-43.303301
-22.7404396,-43.4259419
-22.7237437,-43.446034
-22.9428135,-43.5991279
-22.7271537,-43.3204112
-22.752846,-43.3830099
-22.8921543,-43.4422033
-22.9996502,-43.6255324
-22.7775374,-43.3016946
-22.7668043,-43.3536017
-22.87131,-43.2958414
-22.8808092,-43.5655003
-22.9832134,-43.6504057
-22.6768375,-43.6016584
-22.6768375,-43.6016584
-22.6768375,-43.6016584
-22.6768375,-43.6016584
-22.6768375,-43.6016584
-22.7702593,-43.413367
-22.7486277,-43.4240545
-22.7920006,-43.3807422
-22.9687855,-43.5930114
-22.7601263,-43.3710942
-22.7413914,-43.7052531
-22.8951665,-43.5348172
-22.7847422,-43.3692847
-22.8803798,-43.5691043
-22.8803798,-43.5691043
-22.6997966,-43.5788483
-22.7564073,-43.3644601
-22.909835,-43.6081314
-22.8848994,-43.3206336
-22.7800664,-43.3602379
-22.7404722,-43.4120663
-23.0220246,-43.451838
-22.7564073,-43.3644601
-23.0203283,-43.4566072
-22.8131454,-43.3871396
-22.7372788,-43.3646883
-22.9117564,-43.3934022
-22.6771785,-43.4381621
-22.9085829,-43.3895792
-22.8951665,-43.5348172
-22.7078784,-43.4268275
-22.917191,-43.2628488
-22.8026557,-43.3879767
-22.9126716,-43.4078658
-22.78068,-43.4027217
-22.8676022,-43.793835
-22.7507615,-43.3340799
-22.9114797,-43.5510816
-22.8185066,-43.397711
-22.7276714,-43.3226398
-22.9739806,-43.6393309
-22.8503,-43.244261
-22.8915492,-43.4415248
-22.7466756,-43.4256832
-22.8920052,-43.4923119
-22.7877742,-43.173505
-22.8796883,-43.4174864
-22.8741548,-43.4440105
-22.8741548,-43.4440105
-22.9727014,-43.6465279
-22.7916579,-43.4303303
-22.7392228,-43.3431001
-22.9217654,-43.3781384
-22.8302915,-43.2995269
-22.8023426,-43.3574892
-22.7609017,-43.4363977
-22.7352665,-43.5018548
-22.8187058,-43.1880337
-22.878729,-43.3385185
-22.8000246,-43.3712995
-22.9444392,-43.5962083
-22.7171499,-43.4391459
-22.7932567,-43.4319341
-23.0384276,-43.5534822
-22.71851,-43.5786832
-22.8302915,-43.2995269
-22.7687946,-43.3542058
-22.8000155,-43.3757296
-22.9144659,-43.1983098
-22.8356306,-43.3913485
-22.7912065,-43.404251
-22.8011281,-43.3535238
-22.7120546,-43.5608914
-22.9066023,-43.5967267
-22.8530093,-43.4646967
-22.8053374,-43.4066757
-22.9359,-43.3794429
-22.7888989,-43.4241455
-22.8620724,-43.4706998
-22.8729551,-43.2846791
-22.7464112,-43.498429
-22.9135644,-43.3841433
-22.9200904,-43.3806902
-22.7417953,-43.467125
-22.7196887,-43.5582779
-22.7196887,-43.5582779
-22.8375204,-43.3016945
-22.9123362,-43.6888133
-22.7844004,-43.3262662
-22.7809085,-43.3621263
-22.6735726,-43.6133593
-22.8460311,-43.3672983
-22.8495644,-43.3210804
-22.9929868,-43.4563771
-22.7333876,-43.363857
-22.7373291,-43.4368331
-22.7017525,-43.4353507
-22.799193,-43.1904094
-22.9714978,-43.4154121
-22.9714978,-43.4154121
-22.7510976,-43.4290993
-22.7017958,-43.4717026
-22.8878429,-43.4778672
-22.7551177,-43.4723045
-22.9730665,-43.6489266
-22.8724822,-43.7824734
-22.9113369,-43.6873947
-22.7714794,-43.3623816
-22.7137604,-43.5769124
-22.9217654,-43.3781384
-22.9172841,-43.6718544
-22.9146976,-43.396416
-22.8133396,-43.1883987
-22.8530647,-43.4640243
-22.7349614,-43.5227531
-22.7104488,-43.4264262
-22.7130965,-43.3445519
-22.7508862,-43.5020195
-22.9780444,-43.6459281
-22.8915774,-43.4476234
-22.698019,-43.426918
-22.7571649,-43.3958132
-22.8612948,-43.4268677
-22.8949229,-43.2328032
-22.8865508,-43.5598104
-22.7125587,-43.5201976
-22.0654522,-43.2085937
-22.798881,-43.1845641
-22.8747239,-43.3189739
-22.980031,-43.6459281
-22.9780444,-43.6459281
-22.8152931,-43.4274321
-22.8152931,-43.4274321
-22.8225363,-43.3906686
-22.8341642,-43.3704912
-22.8926533,-43.4391925
-22.4752973,-43.8243187
-22.6988963,-43.4744901
-22.722758,-43.4467682
-22.6897558,-43.4260453
-22.7607716,-43.3391217
-22.7409902,-43.4313632
-22.9417298,-43.3543171
-22.7352886,-43.459704
-22.7434927,-43.3983088
-22.756867,-43.4709693
-22.7701432,-43.3077332
-22.8152931,-43.4274321
-22.7529823,-43.5217598
-22.9855857,-43.5054205
-22.8715857,-43.5606942
-22.7711752,-43.4224751
-22.7835192,-43.3252407
-22.7551215,-43.472243
-22.7702593,-43.413367
-22.9728844,-43.393231
-22.836587,-43.3529688
-22.9065245,-43.2811682
-22.7990033,-43.5185325
-22.9617326,-43.6051304
-22.9617326,-43.6051304
-22.8986509,-43.487833
-22.793003,-43.3053177
-22.9544658,-43.6021289
-22.7551553,-43.4732324
-22.76001,-43.4688597
-22.9236394,-43.2350191
-22.9146644,-43.5444358
-22.994292,-43.3655524
-22.7541568,-43.4237004
-22.8284777,-43.4097151
-22.9174043,-43.6572138
-22.9599727,-43.6039299
-22.7801363,-43.3561165
-22.7260504,-43.3891825
-23.0117706,-43.3227509
-22.6782176,-43.6170923
-22.7108727,-43.5679032
-22.9885654,-43.3236069
-22.9885654,-43.3236069
-22.9885654,-43.3236069
-22.9885654,-43.3236069
-22.9885654,-43.3236069
-22.9885654,-43.3236069
-22.9695397,-43.6117431
-22.8036452,-43.3719729
-22.9885654,-43.3236069
-22.9885654,-43.3236069
-22.6902198,-43.4243484
-22.5468497,-44.1803313
-22.7226711,-43.3027057
-22.8988083,-43.4385906
-22.9247095,-43.5625136
-22.1202742,-43.2219162
-22.1033893,-43.2213122
-22.716984,-43.5709064
-22.6864202,-43.578714
-22.5469713,-44.1774399
-23.016322,-43.4733244
-22.7126111,-43.356616
-22.7555068,-43.4945542
-22.7812616,-43.5481371
-22.7551202,-43.4722054
-22.7231564,-43.3783304
-22.7043012,-43.4776911
-22.791944,-43.3947445
-22.7258255,-43.4024387
-22.7231564,-43.3783304
-22.7542035,-43.4826564
-22.9262408,-43.197717
-22.7411188,-43.5117915
-22.9998453,-43.3441009
-22.9015388,-43.1808314
-22.8877108,-43.6381313
-22.724401,-43.4245657
-22.9368742,-43.6974646
-22.8841544,-43.6033298
-22.7710442,-43.4238533
-22.8207892,-43.4247372
-22.846693,-43.4747117
-22.7724218,-43.3102712
-22.8268766,-43.3861682
-22.7450439,-43.5046626
-22.7324393,-43.4497679
-22.976561,-43.6387311
-22.8886052,-43.67331
-22.737228,-43.4204221
-22.8793099,-43.4761687
-22.9698981,-43.6989189
-22.9727261,-43.4003227
-22.353393,-43.8757822
-22.7943518,-43.3843596
-22.8052667,-43.3749313
-22.8168109,-43.4253396
-22.8504152,-43.396141
-22.906273,-43.1813754
-22.767211,-43.4213792
-22.9727261,-43.4003227
-22.8889536,-43.4269738
-22.9251538,-43.6835436
-23.0114798,-43.4373862
-22.8894919,-43.6375314
-22.6761956,-43.4482567
-22.7323373,-43.4597667
-22.5707474,-44.1643138
-22.7551533,-43.4731267
-22.7759231,-43.364447
-22.5707474,-44.1643138
-22.4945198,-44.1073184
-22.7074026,-43.3047139
-22.7451172,-43.4192651
-22.673373,-43.6207318
-22.797286,-43.3942893
-22.8312473,-43.2762332
-22.9391618,-43.3418383
-22.9391618,-43.3418383
-22.9214037,-43.6947915
-22.8882505,-43.5666093
-22.9391618,-43.3418383
-22.9391618,-43.3418383
-22.9391618,-43.3418383
-22.6969606,-43.4325678
-22.6969606,-43.4325678
-22.8882505,-43.5666093
-22.8882505,-43.5666093
-22.780008,-43.3668726
-22.9019903,-43.6126932
-22.9359,-43.3794429
-22.4771766,-43.5217939
-22.7655711,-43.3596346
-22.9162894,-43.6639147
-22.9162894,-43.6639147
-22.7911915,-43.3838708
-22.8757949,-43.2762966
-22.8388477,-43.2740405
-22.5723128,-43.7028264
-22.880066,-43.4072642
-22.7212668,-43.5243249
-22.8146713,-43.4309143
-22.7300903,-43.4054564
-22.7300903,-43.4054564
-22.7826812,-43.3180118
-22.8709992,-43.7908453
-22.7548587,-43.2793453
-22.7939084,-43.3705948
-22.6022378,-43.733915
-22.9117672,-43.6080225
-22.7886493,-43.3282589
-22.8272735,-43.4184044
-22.7547805,-43.4193152
-22.7274392,-43.4383368
-22.5707474,-44.1643138
-22.8043734,-43.1904547
-22.9514714,-43.3324901
-22.7252718,-43.3629409
-22.5509883,-44.1338432
-22.709097,-43.545673
-22.6727146,-43.4489179
-22.9727261,-43.4003227
-22.8115106,-43.3942014
-22.711516,-43.5624966
-22.7773612,-43.2986749
-22.7971033,-43.3828672
-22.8923676,-43.5949258
-22.8702992,-43.5679031
-22.7616845,-43.454362
-22.9407521,-43.6849399
-22.6775825,-43.3879605
-22.7492953,-43.4198987
-22.7264729,-43.3795146
-22.353393,-43.8757822
-22.7508391,-43.4330893
-22.875381,-43.3010415
-22.6857473,-43.4454722
-22.7240634,-43.3632536
-22.9019596,-43.3448014
-22.9081888,-43.5660851
-22.8460311,-43.3672983
-22.7868171,-43.4390102
-22.9099132,-43.6070075
-22.7176491,-43.3846876
-22.6989545,-43.4760611
-22.6989545,-43.4760611
-22.788811,-43.4289538
-22.7422667,-43.4632832
-22.7912955,-43.426817
-22.9354296,-43.6929652
-22.9263554,-43.632456
-22.785765,-43.43824
-22.762718,-43.422006
-22.7717451,-43.4247036
-22.7579342,-43.3970187
-22.6022378,-43.733915
-22.6760836,-43.2950512
-22.8089689,-43.3908102
-22.7630086,-43.4034408
-22.7745134,-43.3905299
-22.7608564,-43.5257461
-22.7473407,-43.3554116
-22.7691436,-43.3063374
-22.7417293,-43.431881
-22.9134406,-43.6100805
-22.673373,-43.6207318
-22.7413941,-43.4038444
-22.8851762,-43.4343746
-22.8905209,-43.433434
-22.9301535,-43.6766758
-22.9269154,-43.6822447
-22.7401653,-43.4051374
-22.7299982,-43.4243882
-22.891926,-43.4319652
-22.8915492,-43.4415248
-22.7312599,-43.4841554
-22.7391821,-43.4926702
-22.8791547,-43.5372596
-22.6022378,-43.733915
-23.0051204,-43.3299292
-22.8945037,-43.4467143
-22.9730641,-43.1862178
-22.9237864,-43.6333326
-22.7650061,-43.4060257
-22.9327738,-43.3753152
-22.7637984,-43.2857281
-22.96638,-43.4134826
-22.7992813,-43.3638568
-22.9732951,-43.6465279
-22.9303174,-43.6327327
-22.7930774,-43.3895358
-22.8983078,-43.6783014
-22.8651303,-43.2745113
-22.7590566,-43.275116
-22.8931746,-43.6914814
-22.8931746,-43.6914814
-22.7596899,-43.3252408
-22.9257071,-43.6828111
-22.9898304,-43.2986018
-22.7502231,-43.4187128
-22.9507274,-43.3619603
-22.7591469,-43.3185993
-22.9092497,-43.6764779
-22.9017087,-43.675905
-22.7964082,-43.3807414
-22.8815392,-43.5162186
-22.64619,-43.6561739
-22.6508663,-43.5993489
-22.9788436,-43.6453284
-22.8004338,-43.3608736
-22.9309577,-43.6762941
-22.8753555,-43.2754268
-22.8198634,-43.399721
-22.8947763,-43.4831363
-22.7775144,-43.4223337
-22.8871077,-43.5650472
-22.7505306,-43.4133311
-22.8836221,-43.4431742
-22.7879615,-43.3863852
-22.803656,-43.3912819
-22.7492046,-43.4117339
-22.7179831,-43.5813925
-22.8809217,-43.5840583
-22.7128257,-43.5359382
-22.9333705,-43.6681396
-22.7903309,-43.3986708
-22.7235185,-43.5703058
-22.808114,-43.4182356
-22.852666,-43.2703681
-22.1095276,-43.1965053
-22.7278752,-43.4290504
-22.756517,-43.414029
-22.8008245,-43.3457594
-22.8026557,-43.3879767
-22.6794987,-43.6114346
-22.7719617,-43.380139
-22.8855457,-43.6705104
-22.9337095,-43.693882
-22.8836221,-43.4431742
-22.7598583,-43.3684504
-22.6909235,-43.594787
-22.7477307,-43.4959575
-22.6983086,-43.5640129
-22.9076768,-43.4111658
-22.9257212,-43.70107
-22.7843346,-43.5526793
-22.6843333,-43.5805595
-22.9115891,-43.6928345
-22.8787731,-43.4976949
-22.7294841,-43.3354146
-22.7917211,-43.3935169
-22.8824184,-43.4537422
-22.9071867,-43.6814693
-22.826734,-43.3909672
-22.7774381,-43.2885649
-22.806036,-43.3843758
-22.230788,-44.0679475
-22.8552136,-43.5330521
-22.9414583,-43.384235
-22.929265,-43.6663725
-22.790127,-43.3175957
-22.9069873,-43.3797338
-22.7925775,-43.3761487
-22.2408817,-43.6960636
-22.7935497,-43.438374
-22.7418148,-43.4908214
-22.7565886,-43.3149784
-22.7144958,-43.5391326
-22.8731511,-43.5781135
-22.9618326,-43.6073046
-22.9834635,-43.6854936
-22.7090939,-43.4512359
-22.5359185,-44.2191527
-22.7723531,-43.298282
-22.8088631,-43.3906412
-22.7369604,-43.3644602
-22.7933064,-43.3755182
-22.8818423,-43.2645603
-22.7492012,-43.4680832
-22.7912033,-43.3755725
-22.7523231,-43.5142407
-22.7319879,-43.3956078
-22.794986,-43.3910351
-22.7270936,-43.3825509
-22.9084544,-43.5987384
-22.7955078,-43.3403288
-22.93384,-43.6834703
-22.9662785,-43.6057306
-22.8070317,-43.4388152
-22.9478231,-43.6772578
-22.7387545,-43.3885797
-22.7199601,-43.4566545
-22.9090697,-43.6972585
-22.7358547,-43.4154011
-22.8044953,-43.4344631
-22.9171898,-43.6405292
-22.8620874,-43.7764926
-22.7751912,-43.3664393
-22.7886002,-43.421837
-22.9561677,-43.6709362
-22.7778741,-43.4332023
-22.9573834,-43.5859196
-22.7418767,-43.4362198
-22.8647238,-43.4709521
-22.7126839,-43.4575233
-22.7512273,-43.5139407
-22.7885109,-43.4106436
-22.6965418,-43.4254342
-22.794986,-43.3910351
-22.8158208,-43.1936809
-22.7881188,-43.3940048
-22.7522189,-43.4632704
-22.8938413,-43.6045302
-22.784517,-43.3970187
-22.9008938,-43.5464805
-22.7539742,-43.4616321
-22.8460311,-43.3672983
-22.7321503,-43.3897838
-23.0233777,-43.4632742
-22.7962227,-43.3957851
-22.7551202,-43.4722054
-22.922496,-43.6473795
-22.8373264,-43.2781564
-22.8851298,-43.4809929
-22.8373264,-43.2781564
-22.8819405,-43.4823746
-22.7086186,-43.2998829
-22.7086186,-43.2998829
-22.7158767,-43.450527
-22.7551177,-43.4723045
-22.9175038,-43.6291333
-22.7720072,-43.4196218
-22.75415,-43.5015826
-22.6022378,-43.733915
-22.7992793,-43.1783486
-22.964663,-43.1928756
-22.7150237,-43.5247767
-22.6991385,-43.580288
-22.6991385,-43.580288
-22.7441518,-43.4834927
-22.8915581,-43.5593569
-22.0902711,-43.2128435
-22.5723128,-43.7028264
-22.5723128,-43.7028264
-22.0837229,-43.221312
-22.7264729,-43.3795146
-22.8767408,-43.3412005
-22.7429775,-43.4387893
-23.0051603,-43.3776574
-22.7126146,-43.5510814
-22.8962948,-43.4448787
-22.896318,-43.4448495
-22.730772,-43.5290795
-22.791858,-43.4333657
-22.7778258,-43.3799055
-22.7742139,-43.4190402
-22.9466311,-43.674869
-22.6905718,-43.4694578
-22.9157206,-43.5438706
-22.7569192,-43.418747
-22.4895989,-44.05442
-22.908114,-43.5330521
-22.7573561,-43.4284878
-22.6863216,-43.5953453
-22.8529877,-43.4653732
-22.7578105,-43.5005835
-22.7620672,-43.5474106
-22.9038019,-43.6020392
-22.9059464,-43.5504807
-22.7990699,-43.3947555
-22.7243057,-43.5424288
-22.7704728,-43.4360216
-23.0070813,-43.333035
-22.9005176,-43.5331865
-22.9184847,-43.5374277
-22.911624,-43.5727082
-22.911624,-43.5727082
-22.7301885,-43.5249941
-22.7116512,-43.5234022
-22.7032303,-43.5842767
-22.728895,-43.5751945
-22.8022862,-43.4403306
-22.9484158,-43.6803646
-22.7742895,-43.2879258
-22.8869562,-43.5661718
-22.9224745,-43.6627153
-22.8954101,-43.535027
-22.7883224,-43.393402
-22.7789503,-43.2995751
-22.9535268,-43.5722451
-22.7298391,-43.3867709
-22.7169418,-43.5769056
-22.9459107,-43.6835993
-22.7892449,-43.3288624
-22.4913665,-44.1198532
-22.945895,-43.6836091
-22.6889441,-43.4668878
-22.9116091,-43.6814254
