lat,lon
-22.7658027,-43.3560154
-22.7339216,-43.3976214
-22.7190968,-43.3638569
-22.7293089,-43.5086819
-22.7939676,-43.3342943
-22.552163,-44.1560062
0,0
0,0
-22.7523505,-43.3499827
-22.7921758,-43.3040354
-22.7781149,-43.3445834
-22.814542,-43.4306037
-22.7875431,-43.3091389
-22.7962058,-43.3170934
-22.7962058,-43.3170934
-22.7373846,-43.4663809
-22.7373846,-43.4663809
-22.7373846,-43.4663809
0,0
-22.7791652,-43.3481728
0,0
0,0
0,0
0,0
-22.4553118,-43.4721445
-22.5194162,-44.138125
